Genes	GO_term	GO_id	TAIR_id	category	GO_slim
AT5G35570	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT5G35580	protein kinase activity	GO:0004672	3889.0	func	transferase activity | catalytic activity | kinase activity
AT5G35590	endopeptidase activity	GO:0004175	2240.0	func	catalytic activity | hydrolase activity
AT5G35600	NAD-dependent histone deacetylase activity (H3-K14 specific)	GO:0032041	23328.0	func	catalytic activity | hydrolase activity
AT5G35603	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35604	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35610	transcription corepressor activity	GO:0003714	4447.0	func	transcription regulator activity
AT5G35620	protein binding	GO:0005515	3877.0	func	protein binding
AT5G35630	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT5G35660	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35680	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT5G35688	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35698	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35700	actin filament binding	GO:0051015	18617.0	func	other binding | protein binding
AT5G35730	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35732	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35737	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35740	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35750	osmosensor activity	GO:0005034	3446.0	func	signaling receptor activity
AT5G35753	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35770	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT5G35790	NADP binding	GO:0050661	17565.0	func	nucleotide binding
AT5G35810	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35840	protein binding	GO:0005515	3877.0	func	protein binding
AT5G35870	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35910	3'-5'-exoribonuclease activity	GO:0000175	800.0	func	nuclease activity | catalytic activity
AT5G35913	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35926	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35930	phosphopantetheine binding	GO:0031177	20635.0	func	other binding
AT5G35945	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G35970	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT5G35980	protein serine/threonine/tyrosine kinase activity	GO:0004712	3912.0	func	catalytic activity | kinase activity | transferase activity
AT5G35995	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36000	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36001	polysaccharide binding	GO:0030247	8585.0	func	carbohydrate binding
AT5G36100	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36110	iron ion binding	GO:0005506	2918.0	func	other binding
AT5G36120	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36130	oxidoreductase activity	GO:0016491	3460.0	func	catalytic activity
AT5G36140	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	GO:0016709	3497.0	func	catalytic activity
AT5G36150	lupeol synthase activity	GO:0042299	11568.0	func	catalytic activity
AT5G36160	L-tyrosine:2-oxoglutarate aminotransferase activity	GO:0004838	4558.0	func	transferase activity
AT5G36170	translation release factor activity, codon specific	GO:0016149	4488.0	func	translation factor activity, RNA binding
AT5G36180	transferase activity, transferring acyl groups other than amino-acyl groups	GO:0016747	4465.0	func	transferase activity
AT5G36190	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36200	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36210	serine-type peptidase activity	GO:0008236	4113.0	func	hydrolase activity | catalytic activity
AT5G36220	heme binding	GO:0020037	9668.0	func	other binding
AT5G36225	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36240	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G36250	protein binding	GO:0005515	3877.0	func	protein binding
AT5G36260	aspartic-type endopeptidase activity	GO:0004190	1621.0	func	catalytic activity | hydrolase activity
AT5G36280	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36290	calcium ion transmembrane transporter activity	GO:0015085	1760.0	func	transporter activity
AT5G36300	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36310	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36360	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36380	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36390	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36400	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36410	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36420	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36430	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36440	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36450	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36460	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36470	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36670	chromatin binding	GO:0003682	1936.0	func	chromatin binding
AT5G36690	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36700	phosphoglycolate phosphatase activity	GO:0008967	3699.0	func	hydrolase activity
AT5G36710	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36720	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36722	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36730	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36738	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36739	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36740	DNA binding	GO:0003677	961.0	func	DNA binding
AT5G36770	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36780	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36790	phosphoglycolate phosphatase activity	GO:0008967	3699.0	func	hydrolase activity
AT5G36800	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36810	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36820	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36870	glucosyltransferase activity	GO:0046527	13406.0	func	transferase activity
AT5G36880	acetate-CoA ligase activity	GO:0003987	1323.0	func	catalytic activity
AT5G36890	scopolin beta-glucosidase activity	GO:0102483	51861.0	func	hydrolase activity
AT5G36900	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36907	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36910	toxin activity	GO:0090729	53531.0	func	other molecular functions
AT5G36920	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36925	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36930	NAD(P)+ nucleosidase activity	GO:0050135	16367.0	func	hydrolase activity
AT5G36940	amino acid transmembrane transporter activity	GO:0015171	1511.0	func	transporter activity
AT5G36950	serine-type endopeptidase activity	GO:0004252	4112.0	func	catalytic activity | hydrolase activity
AT5G36960	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36970	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G36980	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37000	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT5G37010	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37020	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT5G37030	RNA binding	GO:0003723	1217.0	func	RNA binding
AT5G37040	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37050	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37055	nucleosome binding	GO:0031491	21180.0	func	chromatin binding | other binding
AT5G37060	solute:proton antiporter activity	GO:0015299	4205.0	func	transporter activity
AT5G37140	RNA binding	GO:0003723	1217.0	func	RNA binding
AT5G37150	RNA binding	GO:0003723	1217.0	func	RNA binding
AT5G37165	RNA binding	GO:0003723	1217.0	func	RNA binding
AT5G37170	O-methyltransferase activity	GO:0008171	1175.0	func	transferase activity
AT5G37180	sucrose synthase activity	GO:0016157	4294.0	func	transferase activity
AT5G37190	transcription coregulator activity	GO:0003712	4446.0	func	transcription regulator activity
AT5G37200	ubiquitin protein ligase activity	GO:0061630	45660.0	func	transferase activity | catalytic activity
AT5G37230	ubiquitin protein ligase activity	GO:0061630	45660.0	func	transferase activity | catalytic activity
AT5G37240	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37260	protein binding	GO:0005515	3877.0	func	protein binding
AT5G37280	ubiquitin protein ligase activity	GO:0061630	45660.0	func	catalytic activity | transferase activity
AT5G37300	diacylglycerol O-acyltransferase activity	GO:0004144	2123.0	func	transferase activity
AT5G37320	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37340	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G37350	protein serine/threonine kinase activity	GO:0004674	3907.0	func	kinase activity | catalytic activity | transferase activity
AT5G37360	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37400	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37415	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	35772.0	func	DNA-binding transcription factor activity
AT5G37420	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT5G37430	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37450	protein kinase activity	GO:0004672	3889.0	func	transferase activity | catalytic activity | kinase activity
AT5G37460	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37470	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37478	protein binding	GO:0005515	3877.0	func	protein binding
AT5G37480	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37490	ubiquitin-protein transferase activity	GO:0004842	4573.0	func	transferase activity | catalytic activity
AT5G37500	voltage-gated potassium channel activity	GO:0005249	4640.0	func	transporter activity
AT5G37510	electron transfer activity	GO:0009055	2223.0	func	catalytic activity
AT5G37520	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37530	tRNA threonylcarbamoyladenosine dehydratase	GO:0061503	44797.0	func	catalytic activity
AT5G37550	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37560	ubiquitin protein ligase activity	GO:0061630	45660.0	func	catalytic activity | transferase activity
AT5G37570	RNA binding	GO:0003723	1217.0	func	RNA binding
AT5G37600	copper ion binding	GO:0005507	1990.0	func	other binding
AT5G37610	voltage-gated anion channel activity	GO:0008308	4636.0	func	transporter activity
AT5G37640	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT5G37650	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37670	protein self-association	GO:0043621	22766.0	func	protein binding
AT5G37680	GTP binding	GO:0005525	1035.0	func	nucleotide binding | other binding
AT5G37690	hydrolase activity, acting on ester bonds	GO:0016788	2777.0	func	hydrolase activity
AT5G37710	calmodulin binding	GO:0005516	1783.0	func	protein binding
AT5G37720	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT5G37730	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37740	phospholipid binding	GO:0005543	3710.0	func	other binding | lipid binding
AT5G37770	calcium ion binding	GO:0005509	1755.0	func	other binding
AT5G37780	calcium ion binding	GO:0005509	1755.0	func	other binding
AT5G37790	ATP binding	GO:0005524	894.0	func	nucleotide binding | other binding
AT5G37800	protein dimerization activity	GO:0046983	15253.0	func	protein binding
AT5G37810	channel activity	GO:0015267	1894.0	func	transporter activity
AT5G37820	channel activity	GO:0015267	1894.0	func	transporter activity
AT5G37830	5-oxoprolinase (ATP-hydrolyzing) activity	GO:0017168	8047.0	func	hydrolase activity
AT5G37840	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT5G37850	pyridoxal kinase activity	GO:0008478	3957.0	func	transferase activity | kinase activity
AT5G37870	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G37890	ubiquitin protein ligase activity	GO:0061630	45660.0	func	transferase activity | catalytic activity
AT5G37900	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G37910	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G37930	zinc ion binding	GO:0008270	4661.0	func	other binding
AT5G37940	2-alkenal reductase [NAD(P)+] activity	GO:0032440	25434.0	func	catalytic activity
AT5G37950	quercetin 7-O-glucosyltransferase activity	GO:0080044	31695.0	func	transferase activity
AT5G37960	2-alkenal reductase [NAD(P)+] activity	GO:0032440	25434.0	func	catalytic activity
AT5G37970	S-adenosylmethionine-dependent methyltransferase activity	GO:0008757	1241.0	func	transferase activity
AT5G37980	2-alkenal reductase [NAD(P)+] activity	GO:0032440	25434.0	func	catalytic activity
AT5G37990	S-adenosylmethionine-dependent methyltransferase activity	GO:0008757	1241.0	func	transferase activity
AT5G38000	2-alkenal reductase [NAD(P)+] activity	GO:0032440	25434.0	func	catalytic activity
